feature,method,model,score,score_type,selected,Method
% Age 35-44 Pop 10,Permutation Importance,Ridge,0.010204081632653095,importances_mean,1,Permutation Importance - Ridge
% Age 45-54 Pop 10,Permutation Importance,Ridge,0.018367346938775553,importances_mean,1,Permutation Importance - Ridge
% Age 55-64 Pop 10,Permutation Importance,Ridge,0.016326530612244917,importances_mean,1,Permutation Importance - Ridge
% Age 65-74 Pop 10,Permutation Importance,Ridge,0.016326530612244962,importances_mean,1,Permutation Importance - Ridge
% Age 75-84 Pop 10,Permutation Importance,Ridge,0.0234693877551021,importances_mean,1,Permutation Importance - Ridge
% Age 85-Up Pop 10,Permutation Importance,Ridge,0.025510204081632692,importances_mean,1,Permutation Importance - Ridge
% HH 1 Male 10,Permutation Importance,Ridge,0.02448979591836742,importances_mean,1,Permutation Importance - Ridge
% HH 1 Female 10,Permutation Importance,Ridge,0.015306122448979642,importances_mean,1,Permutation Importance - Ridge
% HH Married-Child 10,Permutation Importance,Ridge,0.01224489795918371,importances_mean,1,Permutation Importance - Ridge
% HH Married-noChild 10,Permutation Importance,Ridge,0.005102040816326569,importances_mean,1,Permutation Importance - Ridge
% HH Male-Child 10,Permutation Importance,Ridge,0.0234693877551021,importances_mean,1,Permutation Importance - Ridge
% HH Female-Child 10,Permutation Importance,Ridge,0.022448979591836803,importances_mean,1,Permutation Importance - Ridge
% Housing Vacant 10,Permutation Importance,Ridge,0.006122448979591866,importances_mean,1,Permutation Importance - Ridge
% Housing Owner Occup 10,Permutation Importance,Ridge,0.014285714285714323,importances_mean,1,Permutation Importance - Ridge
% Housing Renter Occup 10,Permutation Importance,Ridge,0.025510204081632716,importances_mean,1,Permutation Importance - Ridge
Total Schools Diff,Permutation Importance,Ridge,0.0020408163265306367,importances_mean,1,Permutation Importance - Ridge
% Operational Schools Diff,Permutation Importance,Ridge,0.017346938775510256,importances_mean,1,Permutation Importance - Ridge
Locale_11-City: Large,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Locale_12-City: Mid-size,Permutation Importance,Ridge,0.0010204081632653184,importances_mean,1,Permutation Importance - Ridge
Locale_13-City: Small,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Locale_21-Suburb: Large,Permutation Importance,Ridge,0.004081632653061251,importances_mean,1,Permutation Importance - Ridge
Locale_22-Suburb: Mid-size,Permutation Importance,Ridge,0.006122448979591888,importances_mean,1,Permutation Importance - Ridge
Locale_23-Suburb: Small,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Locale_31-Town: Fringe,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Locale_32-Town: Distant,Permutation Importance,Ridge,0.004081632653061273,importances_mean,1,Permutation Importance - Ridge
Locale_33-Town: Remote,Permutation Importance,Ridge,0.004081632653061273,importances_mean,1,Permutation Importance - Ridge
Locale_41-Rural: Fringe,Permutation Importance,Ridge,0.005102040816326569,importances_mean,1,Permutation Importance - Ridge
Locale_42-Rural: Distant,Permutation Importance,Ridge,0.006122448979591866,importances_mean,1,Permutation Importance - Ridge
Locale_43-Rural: Remote,Permutation Importance,Ridge,0.004081632653061229,importances_mean,1,Permutation Importance - Ridge
Total Students 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Total Students 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Labor Force Diff,RFE,Ridge,14.0,ranking,0,RFE - Ridge
Employed Diff,RFE,Ridge,18.0,ranking,0,RFE - Ridge
Unemployed Level Diff,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Unemployed Rate Diff,RFE,Ridge,13.0,ranking,0,RFE - Ridge
Median Age 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Median Age Male 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Median Age Female 10,RFE,Ridge,2.0,ranking,0,RFE - Ridge
# of Households 10,RFE,Ridge,45.0,ranking,0,RFE - Ridge
Avg Household Size 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
# of Families 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Avg Family Size 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
# of Housing Units 10,RFE,Ridge,31.0,ranking,0,RFE - Ridge
County Population,RFE,Ridge,1.0,ranking,1,RFE - Ridge
CARES ESSER I 20,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% School-wide Title I 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% School-wide Title I 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Title I Eligible School 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Title I Eligible School 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Teachers:Students 2020-2021,RFE,Ridge,42.0,ranking,0,RFE - Ridge
Teachers:Students 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Staff:Students 2020-2021,RFE,Ridge,48.0,ranking,0,RFE - Ridge
Staff:Students 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Free Lunch 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Free Lunch 2018-2019,RFE,Ridge,41.0,ranking,0,RFE - Ridge
% Reduced-price Lunch 2020-2021,RFE,Ridge,3.0,ranking,0,RFE - Ridge
% Reduced-price Lunch 2018-2019,RFE,Ridge,4.0,ranking,0,RFE - Ridge
% Asian or Asian/Pacific Islander Students 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Asian or Asian/Pacific Islander Students 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Hispanic Students 2020-2021,RFE,Ridge,30.0,ranking,0,RFE - Ridge
% Hispanic Students 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Black or African American Students 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Black or African American Students 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% White Students 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% White Students 2018-2019,RFE,Ridge,10.0,ranking,0,RFE - Ridge
% Grades 1-8 2020-2021,RFE,Ridge,55.0,ranking,0,RFE - Ridge
% Grades 1-8 2018-2019,RFE,Ridge,37.0,ranking,0,RFE - Ridge
% Grades 9-12 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Grades 9-12 2018-2019,RFE,Ridge,36.0,ranking,0,RFE - Ridge
% Prek 2020-2021,RFE,Ridge,32.0,ranking,0,RFE - Ridge
% Prek 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% K 2020-2021,RFE,Ridge,39.0,ranking,0,RFE - Ridge
% K 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% ADA 2018-2019,RFE,Ridge,22.0,ranking,0,RFE - Ridge
% ADA 2020-2021,RFE,Ridge,54.0,ranking,0,RFE - Ridge
% Students Tested Math - Grade 3 2018-2019,RFE,Ridge,15.0,ranking,0,RFE - Ridge
% Students Tested Math - Grade 4 2018-2019,RFE,Ridge,56.0,ranking,0,RFE - Ridge
% Students Tested Math - Grade 5 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Students Tested Math - Grade 6 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Students Tested Math - Grade 7 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Students Tested Math - Grade 8 2018-2019,RFE,Ridge,23.0,ranking,0,RFE - Ridge
% Students Tested Math - Grade 3 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Students Tested Math - Grade 4 2020-2021,RFE,Ridge,47.0,ranking,0,RFE - Ridge
% Students Tested Math - Grade 5 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Students Tested Math - Grade 6 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Students Tested Math - Grade 7 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Students Tested Math - Grade 8 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 3 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 4 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 5 2018-2019,RFE,Ridge,26.0,ranking,0,RFE - Ridge
Average Score Math All Grade 6 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 7 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 8 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% County Infected 09/28/20,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% County Deaths 09/28/20,RFE,Ridge,35.0,ranking,0,RFE - Ridge
% County Infected 10/30/20,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% County Deaths 10/30/20,RFE,Ridge,34.0,ranking,0,RFE - Ridge
% County Infected 01/29/21,RFE,Ridge,51.0,ranking,0,RFE - Ridge
% County Deaths 01/29/21,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% On Campus 09/28/20,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% On Campus 10/30/20,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% On Campus 01/29/21,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% White Pop 10,RFE,Ridge,33.0,ranking,0,RFE - Ridge
% Black Pop 10,RFE,Ridge,7.0,ranking,0,RFE - Ridge
% Asian Pop 10,RFE,Ridge,28.0,ranking,0,RFE - Ridge
% Hispanic Pop 10,RFE,Ridge,6.0,ranking,0,RFE - Ridge
% Male Pop 10,RFE,Ridge,21.0,ranking,0,RFE - Ridge
% Female Pop 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Age 0-4 Pop 10,RFE,Ridge,25.0,ranking,0,RFE - Ridge
% Age 5-9 Pop 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Age 10-14 Pop 10,RFE,Ridge,53.0,ranking,0,RFE - Ridge
% Age 15-19 Pop 10,RFE,Ridge,46.0,ranking,0,RFE - Ridge
% Age 20-24 Pop 10,RFE,Ridge,8.0,ranking,0,RFE - Ridge
% Age 25-34 Pop 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Age 35-44 Pop 10,RFE,Ridge,12.0,ranking,0,RFE - Ridge
% Age 45-54 Pop 10,RFE,Ridge,24.0,ranking,0,RFE - Ridge
% Age 55-64 Pop 10,RFE,Ridge,44.0,ranking,0,RFE - Ridge
% Age 65-74 Pop 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Age 75-84 Pop 10,RFE,Ridge,11.0,ranking,0,RFE - Ridge
% Age 85-Up Pop 10,RFE,Ridge,16.0,ranking,0,RFE - Ridge
% HH 1 Male 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% HH 1 Female 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% HH Married-Child 10,RFE,Ridge,50.0,ranking,0,RFE - Ridge
% HH Married-noChild 10,RFE,Ridge,5.0,ranking,0,RFE - Ridge
% HH Male-Child 10,RFE,Ridge,49.0,ranking,0,RFE - Ridge
% HH Female-Child 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Housing Vacant 10,RFE,Ridge,38.0,ranking,0,RFE - Ridge
% Housing Owner Occup 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
% Housing Renter Occup 10,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Total Schools Diff,RFE,Ridge,40.0,ranking,0,RFE - Ridge
% Operational Schools Diff,RFE,Ridge,29.0,ranking,0,RFE - Ridge
Locale_11-City: Large,RFE,Ridge,27.0,ranking,0,RFE - Ridge
Locale_12-City: Mid-size,RFE,Ridge,57.0,ranking,0,RFE - Ridge
Locale_13-City: Small,RFE,Ridge,17.0,ranking,0,RFE - Ridge
Locale_21-Suburb: Large,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Locale_22-Suburb: Mid-size,RFE,Ridge,9.0,ranking,0,RFE - Ridge
Locale_23-Suburb: Small,RFE,Ridge,19.0,ranking,0,RFE - Ridge
Locale_31-Town: Fringe,RFE,Ridge,52.0,ranking,0,RFE - Ridge
Locale_32-Town: Distant,RFE,Ridge,43.0,ranking,0,RFE - Ridge
Locale_33-Town: Remote,RFE,Ridge,58.0,ranking,0,RFE - Ridge
Locale_41-Rural: Fringe,RFE,Ridge,20.0,ranking,0,RFE - Ridge
Locale_42-Rural: Distant,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Locale_43-Rural: Remote,RFE,Ridge,59.0,ranking,0,RFE - Ridge
Total Students 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Total Students 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Labor Force Diff,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Employed Diff,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Unemployed Level Diff,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Unemployed Rate Diff,RFE,Random Forest,27.0,ranking,0,RFE - Random Forest
Median Age 10,RFE,Random Forest,4.0,ranking,0,RFE - Random Forest
Median Age Male 10,RFE,Random Forest,18.0,ranking,0,RFE - Random Forest
Median Age Female 10,RFE,Random Forest,28.0,ranking,0,RFE - Random Forest
# of Households 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Avg Household Size 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
# of Families 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Avg Family Size 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
# of Housing Units 10,RFE,Random Forest,14.0,ranking,0,RFE - Random Forest
County Population,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
CARES ESSER I 20,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% School-wide Title I 2020-2021,RFE,Random Forest,42.0,ranking,0,RFE - Random Forest
% School-wide Title I 2018-2019,RFE,Random Forest,44.0,ranking,0,RFE - Random Forest
% Title I Eligible School 2020-2021,RFE,Random Forest,41.0,ranking,0,RFE - Random Forest
% Title I Eligible School 2018-2019,RFE,Random Forest,45.0,ranking,0,RFE - Random Forest
Teachers:Students 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Teachers:Students 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Staff:Students 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Staff:Students 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Free Lunch 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Free Lunch 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Reduced-price Lunch 2020-2021,RFE,Random Forest,5.0,ranking,0,RFE - Random Forest
% Reduced-price Lunch 2018-2019,RFE,Random Forest,2.0,ranking,0,RFE - Random Forest
% Asian or Asian/Pacific Islander Students 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Asian or Asian/Pacific Islander Students 2018-2019,RFE,Random Forest,26.0,ranking,0,RFE - Random Forest
% Hispanic Students 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Hispanic Students 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Black or African American Students 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Black or African American Students 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% White Students 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% White Students 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Grades 1-8 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Grades 1-8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Grades 9-12 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Grades 9-12 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Prek 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Prek 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% K 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% K 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% ADA 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% ADA 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 3 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 6 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 7 2018-2019,RFE,Random Forest,6.0,ranking,0,RFE - Random Forest
% Students Tested Math - Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 5 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 7 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Students Tested Math - Grade 8 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 3 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 6 2018-2019,RFE,Random Forest,3.0,ranking,0,RFE - Random Forest
Average Score Math All Grade 7 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% County Infected 09/28/20,RFE,Random Forest,29.0,ranking,0,RFE - Random Forest
% County Deaths 09/28/20,RFE,Random Forest,30.0,ranking,0,RFE - Random Forest
% County Infected 10/30/20,RFE,Random Forest,11.0,ranking,0,RFE - Random Forest
% County Deaths 10/30/20,RFE,Random Forest,32.0,ranking,0,RFE - Random Forest
% County Infected 01/29/21,RFE,Random Forest,7.0,ranking,0,RFE - Random Forest
% County Deaths 01/29/21,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% On Campus 09/28/20,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% On Campus 10/30/20,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% On Campus 01/29/21,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% White Pop 10,RFE,Random Forest,20.0,ranking,0,RFE - Random Forest
% Black Pop 10,RFE,Random Forest,13.0,ranking,0,RFE - Random Forest
% Asian Pop 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Hispanic Pop 10,RFE,Random Forest,33.0,ranking,0,RFE - Random Forest
% Male Pop 10,RFE,Random Forest,23.0,ranking,0,RFE - Random Forest
% Female Pop 10,RFE,Random Forest,40.0,ranking,0,RFE - Random Forest
% Age 0-4 Pop 10,RFE,Random Forest,36.0,ranking,0,RFE - Random Forest
% Age 5-9 Pop 10,RFE,Random Forest,8.0,ranking,0,RFE - Random Forest
% Age 10-14 Pop 10,RFE,Random Forest,34.0,ranking,0,RFE - Random Forest
% Age 15-19 Pop 10,RFE,Random Forest,22.0,ranking,0,RFE - Random Forest
% Age 20-24 Pop 10,RFE,Random Forest,39.0,ranking,0,RFE - Random Forest
% Age 25-34 Pop 10,RFE,Random Forest,35.0,ranking,0,RFE - Random Forest
% Age 35-44 Pop 10,RFE,Random Forest,19.0,ranking,0,RFE - Random Forest
% Age 45-54 Pop 10,RFE,Random Forest,15.0,ranking,0,RFE - Random Forest
% Age 55-64 Pop 10,RFE,Random Forest,9.0,ranking,0,RFE - Random Forest
% Age 65-74 Pop 10,RFE,Random Forest,24.0,ranking,0,RFE - Random Forest
% Age 75-84 Pop 10,RFE,Random Forest,21.0,ranking,0,RFE - Random Forest
% Age 85-Up Pop 10,RFE,Random Forest,10.0,ranking,0,RFE - Random Forest
% HH 1 Male 10,RFE,Random Forest,38.0,ranking,0,RFE - Random Forest
% HH 1 Female 10,RFE,Random Forest,16.0,ranking,0,RFE - Random Forest
% HH Married-Child 10,RFE,Random Forest,12.0,ranking,0,RFE - Random Forest
% HH Married-noChild 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% HH Male-Child 10,RFE,Random Forest,37.0,ranking,0,RFE - Random Forest
% HH Female-Child 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Housing Vacant 10,RFE,Random Forest,25.0,ranking,0,RFE - Random Forest
% Housing Owner Occup 10,RFE,Random Forest,17.0,ranking,0,RFE - Random Forest
% Housing Renter Occup 10,RFE,Random Forest,31.0,ranking,0,RFE - Random Forest
Total Schools Diff,RFE,Random Forest,46.0,ranking,0,RFE - Random Forest
% Operational Schools Diff,RFE,Random Forest,43.0,ranking,0,RFE - Random Forest
Locale_11-City: Large,RFE,Random Forest,56.0,ranking,0,RFE - Random Forest
Locale_12-City: Mid-size,RFE,Random Forest,52.0,ranking,0,RFE - Random Forest
Locale_13-City: Small,RFE,Random Forest,57.0,ranking,0,RFE - Random Forest
Locale_21-Suburb: Large,RFE,Random Forest,53.0,ranking,0,RFE - Random Forest
Locale_22-Suburb: Mid-size,RFE,Random Forest,54.0,ranking,0,RFE - Random Forest
Locale_23-Suburb: Small,RFE,Random Forest,58.0,ranking,0,RFE - Random Forest
Locale_31-Town: Fringe,RFE,Random Forest,50.0,ranking,0,RFE - Random Forest
Locale_32-Town: Distant,RFE,Random Forest,47.0,ranking,0,RFE - Random Forest
Locale_33-Town: Remote,RFE,Random Forest,55.0,ranking,0,RFE - Random Forest
Locale_41-Rural: Fringe,RFE,Random Forest,51.0,ranking,0,RFE - Random Forest
Locale_42-Rural: Distant,RFE,Random Forest,48.0,ranking,0,RFE - Random Forest
Locale_43-Rural: Remote,RFE,Random Forest,49.0,ranking,0,RFE - Random Forest
Total Students 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
Total Students 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
Labor Force Diff,SFS,KNN,0.0,N/A,0,SFS - KNN
Employed Diff,SFS,KNN,1.0,N/A,1,SFS - KNN
Unemployed Level Diff,SFS,KNN,0.0,N/A,0,SFS - KNN
Unemployed Rate Diff,SFS,KNN,0.0,N/A,0,SFS - KNN
Median Age 10,SFS,KNN,1.0,N/A,1,SFS - KNN
Median Age Male 10,SFS,KNN,1.0,N/A,1,SFS - KNN
Median Age Female 10,SFS,KNN,1.0,N/A,1,SFS - KNN
# of Households 10,SFS,KNN,1.0,N/A,1,SFS - KNN
Avg Household Size 10,SFS,KNN,1.0,N/A,1,SFS - KNN
# of Families 10,SFS,KNN,1.0,N/A,1,SFS - KNN
Avg Family Size 10,SFS,KNN,1.0,N/A,1,SFS - KNN
# of Housing Units 10,SFS,KNN,1.0,N/A,1,SFS - KNN
County Population,SFS,KNN,1.0,N/A,1,SFS - KNN
CARES ESSER I 20,SFS,KNN,1.0,N/A,1,SFS - KNN
% School-wide Title I 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
% School-wide Title I 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
% Title I Eligible School 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Title I Eligible School 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
Teachers:Students 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
Teachers:Students 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
Staff:Students 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
Staff:Students 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
% Free Lunch 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Free Lunch 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
% Reduced-price Lunch 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Reduced-price Lunch 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Asian or Asian/Pacific Islander Students 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Asian or Asian/Pacific Islander Students 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
% Hispanic Students 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Hispanic Students 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
% Black or African American Students 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Black or African American Students 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
% White Students 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% White Students 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Grades 1-8 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
% Grades 1-8 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Grades 9-12 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
% Grades 9-12 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
% Prek 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
% Prek 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% K 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
% K 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% ADA 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% ADA 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Students Tested Math - Grade 3 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 4 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 5 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 6 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 7 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 8 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 3 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Students Tested Math - Grade 4 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Students Tested Math - Grade 5 2020-2021,SFS,KNN,1.0,N/A,1,SFS - KNN
% Students Tested Math - Grade 6 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 7 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
% Students Tested Math - Grade 8 2020-2021,SFS,KNN,0.0,N/A,0,SFS - KNN
Average Score Math All Grade 3 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
Average Score Math All Grade 4 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
Average Score Math All Grade 5 2018-2019,SFS,KNN,1.0,N/A,1,SFS - KNN
Average Score Math All Grade 6 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
Average Score Math All Grade 7 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
Average Score Math All Grade 8 2018-2019,SFS,KNN,0.0,N/A,0,SFS - KNN
